"stop_id","stop_code","stop_name","stop_lat","stop_lon","location_type","parent_station"
"1720","1720","#163 Public School","41.70681400000334","44.84609200000047","",""
"3659","3659","Paichadze Street","41.758441636367095","44.77256030340287","",""
"1164","1164","Pekini Avenue #46","41.730545914904184","44.767432456124325","",""
"3103","3103","Kavtaradze Street  #1a","41.722873000001144","44.7382400000008","",""
"990","990","Opposite to Kavtaradze Street #27","41.721706517287274","44.73339339332358","",""
"988","988","#122 Public School","41.72148350382434","44.73086165378548","",""
"992","992","Kavtaradze Street #22","41.72095200000138","44.727034000000835","",""
"986","986","#35 Public School","41.720675000001414","44.72356500000085","",""
"984","984","Kavtaradze Street #10","41.720440579614994","44.72113181291753","",""
"983","983","Kavtaradze Street #2","41.720205795294284","44.718378407741014","",""
"981","981","Kavtaradze Street #1","41.720073000001534","44.71845700000087","",""
"982","982","Kavtaradze Street #11","41.72029468290581","44.72130872488804","",""
"985","985","#35 Public School","41.72055481710963","44.723827949744425","",""
"3102","3102","Opposite to Kavtaradze Street #22","41.720850362239","44.72681463626713","",""
"987","987","#122 Public School","41.721236982321656","44.730833595418865","",""
"989","989","Kavtaradze Street # 27","41.721516205500926","44.73371434112386","",""
"1499","1499","Vakeli Street #9","41.7260170566964","44.75933964905106","",""
"1500","1500","Republican Hospital","41.72825728934398","44.75923934672337","",""
"3658","3658","Paichadze Street","41.75818534881162","44.77220049834924","",""
"3521","3521","Vashlijvari Settlement, Zone III, #7a","41.75083736980699","44.763645469571095","",""
"3522","3522","Vashlijvari Settlement, Zone III, #9","41.75161312853645","44.76348764242885","",""
"1757","1757","Godziashvili Street #14","41.75429044190775","44.765400974713984","",""
"3653","3653","Vashlijvari Settlement","41.75517282268977","44.766075218780614","",""
"3728","3728","Station Square #7 (hotel ""Kolkheti"")","41.72225091543497","44.79584849803327","",""
"1352","1352","Station Square #7 (hotel ""Kolkheti"")","41.722154000001275","44.79675000000062","",""
"1756","1756","Vashlijvari Settlement Zone IV #11","41.74921213889042","44.763896105163816","",""
"3651","3651","Godziashvili Street #7","41.75550371242107","44.7671117399093","",""
"1752","1752","Godziashvili Street #51","41.75499386797769","44.76496605425468","",""
"1753","1753","Godziashvili Street #63","41.7550919999967","44.763551000000746","",""
"3295","3295","Godziashvili Street #24","41.75522691278113","44.76114699794208","",""
"1754","1754","Vashlijvari Settlement Zone II #4v","41.75337653626637","44.76043068778248","",""
"1755","1755","Vashlijvari Settlement Zone III #8","41.75145229884394","44.7619220281555","",""
"3652","3652","Vashlijvari Settlement, Zone III, #7a","41.75102125371802","44.76321041801065","",""
"1243","1243","Nutsubidze Public Garden","41.72746500000047","44.73203800000083","",""
"1244","1244","Dzotsenidze Street #4a","41.72832600000039","44.73369800000082","",""
"1248","1248","Nutsubidze Microdistrict III, Block II, #5","41.72946200000026","44.73625600000081","",""
"1249","1249","#171 Public School","41.73019200000014","44.73552600000082","",""
"1353","1353","Lisi Lake Settlement II","41.736196999999265","44.746973000000786","",""
"1354","1354","Oncology Research Center","41.73719668331453","44.73914377098838","",""
"3478","3478","Opposit to Oncology Research Center entry","41.73863317057448","44.74144438845416","",""
"3657","3657","Opposite to Nutsubidze, Microdistrict IV, #43","41.73986277214765","44.72058323376937","",""
"3688","3688","near Akhali Ipodromi","41.74479788601289","44.71734667245189","",""
"3691","3691","Opposite to Tkhinvala turnout","41.74672072453822","44.7112622278797","",""
"3109","3109","Tkhinvala","41.74362099999827","44.69485100000095","",""
"3690","3690","Tkhinvala turnout","41.746671787754224","44.71113263841099","",""
"3689","3689","Opposite to near Akhali Ipodromi","41.744766349992744","44.71722858763841","",""
"3477","3477","Oncology Research Center entry","41.73831791293071","44.742057008747395","",""
"3260","3260","Opposite to Lisi Lake Settlement II","41.73572999999941","44.74708200000079","",""
"2289","2289","Dzotsenidze Street #4a","41.728406000000376","44.73370900000082","",""
"2279","2279","Nutsubidze Public Garden","41.72751600000045","44.73191700000083","",""
"3650","3650","Zhvania Square","41.73103665260443","44.76796503002623","",""
"1768","1768","Shroma Street #67","41.71128963177151","44.820198217717","",""
"3676","3676","Opposite to Saakadze Street #57","41.70967311864967","44.820335360556996","",""
"1769","1769","Opposite to Gumati Street #37/2","41.70909093011112","44.81952208911883","",""
"3426","3426","Saakadze Street #35b","41.708876000003094","44.81719300000056","",""
"3427","3427","Saakadze Street #23a","41.70874700000309","44.815553000000556","",""
"3428","3428","Church (Gumati Street)","41.70845100000317","44.81335900000057","",""
"3429","3429","Opposite to Saakadze Street #1","41.707726000003255","44.811395000000566","",""
"1761","1761","Lami Street #3","41.708883674940836","44.809460918367655","",""
"1773","1773","Graneli Street #26","41.71047800000284","44.807439000000585","",""
"1774","1774","Graneli Street #2","41.71012600000294","44.8044990000006","",""
"3415","3415","Aghmashenebeli Avenue","41.706219000003415","44.8006320000006","",""
"866","866","Mikhailovi Hospital","41.70648137418362","44.79967867560062","",""
"3855","3855","Kote Marjanishvili Street #25","41.70991892409423","44.798353539674295","",""
"1767","1767","Mnatobi Street #73","41.71144500000276","44.82214400000054","",""
"1759","1759","Graneli Street #3","41.70998124907863","44.80449556869478","",""
"1760","1760","Graneli Street #19","41.71037267898495","44.807770987364876","",""
"3528","3528","Opposite to Lami Street #15","41.70877458032708","44.80920553762959","",""
"1762","1762","Saakadze Street #1","41.70779500000323","44.81107300000056","",""
"3422","3422","Opposite to Gumati Street","41.70832400000311","44.81354200000056","",""
"3423","3423","Saakadze Street #23a","41.70868300000311","44.815516000000564","",""
"3424","3424","Saakadze Street #35b","41.708805000003046","44.817262000000554","",""
"1765","1765","Gumati Street #37/2","41.70904900000306","44.81974100000053","",""
"3425","3425","Asatiani Street #57","41.70988363914885","44.8205352605389","",""
"1766","1766","Mnatobi Street","41.71122200000277","44.820316000000545","",""
"1378","1378","Opposite to Krtsanisi Street #53","41.670900000008324","44.815456000000545","",""
"1380","1380","Opposite to Krtsanisi Street #47","41.674393000007754","44.815467000000545","",""
"1381","1381","Opposite to Krtsanisi Street #17a","41.6748830000077","44.81989100000053","",""
"1383","1383","Opposite to Krtsanisi Street #7a","41.6752767570329","44.82190293727581","",""
"1384","1384","Opposite to Krtsanisi Street #3","41.676716000007524","44.82393000000051","",""
"1386","1386","Ortachala Street","41.679302000007155","44.82480000000052","",""
"1387","1387","#72 Public School","41.68196498716291","44.82392765297106","",""
"1388","1388","Gorgasali Squre","41.68333600000655","44.82316800000053","",""
"3085","3085","300 Aragveli Memorial","41.68647100000614","44.820182000000536","",""
"1390","1390","Ortachala","41.68792900000596","44.818311000000534","",""
"3128","3128","Opposite to Gorgasali Street #19","41.688480000005896","44.816689000000544","",""
"3486","3486","Opposite to balneological center","41.68882614697677","44.814981293739024","",""
"1465","1465","Abanotubani","41.68901200000582","44.81279500000056","",""
"1495","1495","Europe Square","41.691376883279695","44.81157823376448","",""
"3073","3073","Station Square (4)","41.72029243736616","44.79883555600001","",""
"1377","1377","Krtsanisi Street #63","41.6707810000083","44.81363700000055","",""
"1362","1362","Sioni Church","41.69159283603604","44.80812801539022","",""
"1464","1464","Abanotubani","41.688906000005794","44.812646000000555","",""
"2914","2914","Gorgasali Street #19","41.68838400000591","44.81657600000054","",""
"1365","1365","Ortachala","41.6878471783283","44.818141984324434","",""
"1366","1366","300 Aragveli Memorial","41.686263000006186","44.82012100000053","",""
"3886","3886","Gorgasali Street and Grishashvili Street intersection","41.68537976204705","44.82086876100796","",""
"1367","1367","Gorgasali Squre","41.68255213658162","44.82350103243819","",""
"1369","1369","Krtsanisi Street #3","41.67691899605316","44.82397166347475","",""
"1370","1370","Krtsanisi Street #7ა","41.67533460141545","44.822082882224585","",""
"1371","1371","Krtsanisi Street #17ა","41.67505400000774","44.81993900000053","",""
"1373","1373","Krtsanisi Street #47","41.674452111635496","44.81555352955195","",""
"1374","1374","Krtsanisi Street #53","41.67091800000826","44.81530300000055","",""
"3746","3746","Opposite to Kiziki Street #23","41.68564309174171","44.92214192480539","",""
"3748","3748","Opposite to Kiziki Street #26","41.68668238520912","44.9202535172676","",""
"3750","3750","Kiziki Street #20","41.685710666783855","44.91432256317721","",""
"3759","3759","Kiziki Street #16","41.68505892432775","44.91009813387048","",""
"3752","3752","Kiziki Street #12","41.68458464854535","44.90742716833131","",""
"3757","3757","Opposite to Intersection of Police Street and Enukidze Street","41.68142863808513","44.8997098791911","",""
"3758","3758","Opposite to Intersection of Police Street and Auto Museum Street","41.678282912690726","44.897738947584905","",""
"3773","3773","Opposite to Lortkipanidze Street #67","41.67736613307488","44.89541390407474","",""
"3770","3770","Opposite to Lortkipanidze Street #51","41.67746830584443","44.89375900471429","",""
"3768","3768","Lortkipanidze Street #34","41.67741729094312","44.89069661201186","",""
"3766","3766","Lortkipanidze Street #22","41.67836983404837","44.883987089687565","",""
"3762","3762","Opposite to Lortkipanidze Street #4b","41.67763001798663","44.88116303344731","",""
"3764","3764","Opposite to Lortkipanidze Street #15","41.67894608753368","44.8789921238397","",""
"3765","3765","Opposite to Lortkipanidze Street #9","41.68107037550973","44.87431019760787","",""
"3729","3729","Kiziki Street 33","41.68082176966119","44.92411755040925","",""
"3760","3760","Lortkipanidze Street #9","41.681055080713975","44.873865651638155","",""
"3761","3761","Lortkipanidze Street #15","41.67900489898563","44.87857709188342","",""
"3763","3763","Lortkipanidze Street #4b (Eurocement)","41.67720192480752","44.88259132352845","",""
"3767","3767","Opposite to Lortkipanidze Street #22","41.67814417271752","44.88421471071906","",""
"3769","3769","Opposite to Lortkipanidze Street #34","41.677020458720484","44.890069976026055","",""
"3771","3771","Lortkipanidze Street #51","41.67740124123658","44.893324440085486","",""
"3772","3772","Lortkipanidze Street #67","41.67722566108936","44.89568579657687","",""
"3755","3755","Intersection of Police Street and Auto Museum Street","41.67805450302965","44.89777294935287","",""
"3756","3756","Intersection of Police Street and Enukidze Street","41.681288048111675","44.89986816623697","",""
"3754","3754","Opposite to Kiziki Street #12","41.684435802816644","44.90624641017155","",""
"3753","3753","Opposite to Kiziki Street #16","41.684896930376446","44.90982202397598","",""
"3751","3751","Opposite to Kiziki Street #20","41.68563993876301","44.914450480723765","",""
"3749","3749","Kiziki Street #26","41.68661036338326","44.91985128828701","",""
"3747","3747","Kiziki Street #23","41.68562076283663","44.921969044904415","",""
"3774","3774","Opposite to Kiziki Street #33","41.68486637383892","44.92374916960936","",""
"3243","3243","Student's Hostel Building #4","41.71311900000246","44.716268000000866","",""
"1800","1800","Rustaveli Street and Amilakhvari Street intersection","41.699899000004294","44.704632000000885","",""
"3247","3247","Chavchadze Street","41.69898300000441","44.7021350000009","",""
"3248","3248","Arsena Street","41.69829100000448","44.701270000000896","",""
"1790","1790","Davit Agmashenebeli Church","41.69434955588461","44.694180122514204","",""
"3249","3249","Tskneti B Zone","41.69331600000514","44.694506000000914","",""
"3250","3250","Statistics Department","41.6907460000055","44.69663200000091","",""
"1788","1788","Tskneti, Opposite to Rustaveli Street #10a","41.688307246489664","44.69661477303043","",""
"3251","3251","Opposite to Guramishvili Street #5","41.68794700000593","44.69449800000093","",""
"3252","3252","Opposite to Guramishvili Street #18","41.688720000005816","44.68929200000093","",""
"3063","3063","Guramishvili Street #31","41.68918300000569","44.68772300000093","",""
"1785","1785","Guramishvili Street #18","41.68876100000583","44.68892900000093","",""
"1786","1786","Guramishvili Street #5","41.68789064028322","44.6944031929228","",""
"3253","3253","Tskneti, Opposite to Rustaveli Street #14","41.686739027252976","44.69642985900553","",""
"1782","1782","Tskneti, Opposite to Rustaveli Street #28","41.685282589731614","44.69505790578296","",""
"1781","1781","Rustaveli Street #40","41.68249500000664","44.69107800000093","",""
"1779","1779","Zemo Tskneti","41.68063400000691","44.69275400000091","",""
"799","799","Station Square (2)","41.720345330581786","44.79881183950969","",""
"1780","1780","Tskneti, Rustaveli Street #35","41.68261400000666","44.69105300000092","",""
"1783","1783","Tskneti, Rustaveli Street #28","41.68518619717341","44.69505609109358","",""
"1789","1789","Tskneti, Rustaveli Street #10a","41.688340623495975","44.69670218651804","",""
"3254","3254","Opposite to Statistics Department","41.69086200000548","44.69663000000091","",""
"3077","3077","Tskneti A Zone","41.69340000000517","44.694632000000915","",""
"1791","1791","Opposite to Davit Agmashenebeli Church","41.69437258428607","44.69428580198359","",""
"1804","1804","Opposite to students' hostel Building #1","41.712516000002516","44.721020000000856","",""
"2381","2381","Tamarashvili Street #19/21","41.72331200000109","44.74585800000079","",""
"3847","3847","Giorgi Brtskinvale Street #5","41.788806726485234","44.76181693092541","",""
"3848","3848","Giorgi Brtskinvale Street #25","41.78877234398249","44.7586478712251","",""
"3849","3849","Giorgi Brtskinvale Street #41","41.78874350134882","44.755515921881745","",""
"3840","3840","Depot #2","41.79512732571873","44.748069021735546","",""
"3852","3852","Opposite to Giorgi Brtskhinvale Street #41","41.78859396919508","44.755724297676615","",""
"3853","3853","Opposite to Giorgi Brtskhinvale Street #25","41.78859423366837","44.758477835399304","",""
"3854","3854","Opposite to Giorgi Brtskhinvale Street #5","41.788617530684924","44.761654340833736","",""
"3838","3838","Gldani City","41.79041668151305","44.8145248807985","",""
"915","915","Marjanishvili Street","41.70989575523549","44.79695524850668","",""
"1211","1211","Marjanishvili Theatre","41.708446029158644","44.79438550473133","",""
"1212","1212","Galaktioni Bridge","41.70719100000335","44.79110400000063","",""
"2573","2573","Agmashenebeli Alley #13","41.78970758186902","44.770416051023034","",""
"2574","2574","Automobile Sales Centre ""Ford""","41.79603899999105","44.77088600000074","",""
"1843","1843","Digomi Training Farm","41.79928299999065","44.77108200000074","",""
"3117","3117","Agmashenebeli Alley #7a","41.8029129999901","44.77136000000075","",""
"3118","3118","Opposite to Agrarian University","41.80516199998982","44.77166800000074","",""
"3119","3119","Volkswagen Center","41.80856199998937","44.77202000000074","",""
"3740","3740","Intersection of Agrarian University and Aghmashenebeli Avenue ","41.80310877021771","44.770401306044555","",""
"2893","2893","Agrarian University","41.80566799998978","44.769387000000755","",""
"3741","3741","near to Medical Center ""Lantseti""","41.80325881121145","44.769984025047314","",""
"2631","2631","Opposite to Digomi Training Farm","41.798656701405484","44.77019251813088","",""
"1844","1844","Mukhatgverdi Crossing Road","41.79605167262491","44.76995916985258","",""
"1338","1338","Varketili 3, Microdistrict IV, #403","41.70965700000295","44.874135000000386","",""
"3142","3142","Varketili Microdistrict IV, #406","41.711791000002655","44.87571900000037","",""
"1339","1339","Opposite to Varketili, Microdistrict IIIa, #338","41.70903600000303","44.87195500000038","",""
"3013","3013","Opposite to Varketili, Microdistrict IIIa, #335","41.704952545914544","44.8720213774659","",""
"1331","1331","Opposite to Sukhishvili Street and Javakhishvili Street intersection","41.70190698356187","44.87170404402909","",""
"1337","1337","Varketili 3, Microdistrict IV, #410","41.70824000000322","44.87738600000037","",""
"851","851","Baratashvili Street","41.69632642744527","44.80443000495592","",""
"1330","1330","Sukhishvili Street and Javakhishvili Street intersection","41.70194476311136","44.87202614409718","",""
"1332","1332","Opposite to Varketili, Microdistrict III, #304","41.702093973936314","44.872982446174284","",""
"3736","3736","near to Varketili, Microdistrict I, #12","41.70176725995728","44.875295139059965","",""
"1333","1333","Opposite to Varketili, Microdistrict III, #310","41.701875377261196","44.87752580387233","",""
"3603","3603","Sukhishvili and Takyaishvili Streets intersection","41.70228428285341","44.88043529252204","",""
"1334","1334","Sukhishvili Square","41.70245000000398","44.88124500000035","",""
"1335","1335","Varketili 3, Microdistrict II, #18","41.70415900000371","44.882405000000354","",""
"3131","3131","Varketili 3, Microdistrict II, #39","41.70610800000347","44.88351500000035","",""
"1336","1336","Varketili 3, Microdistrict IV, #421","41.70788746632118","44.8821631602771","",""
"2403","2403","Opposite to Varketili, Microdistrict IV, #417","41.708103000003184","44.879829000000356","",""
"3395","3395","Bendeliani Street","41.73851999999896","44.80471500000061","",""
"3396","3396","Kursebi Street","41.73739599999917","44.80634800000059","",""
"3051","3051","Akhtala Street #32","41.73596399999939","44.807978000000595","",""
"3397","3397","Tseronisi Street #36","41.735112999999444","44.80961900000058","",""
"1821","1821","Bugeuli Street","41.73492007512683","44.8138631334203","",""
"1822","1822","Opposite to Tseronisi Street #126","41.73480599999948","44.81574000000056","",""
"3052","3052","Opposite to Tseronisi Street #138","41.734623999999556","44.81764500000056","",""
"1823","1823","Tseronisi Street #164","41.73423399999957","44.82195000000055","",""
"3388","3388","Polyclinics","41.73409599999959","44.82341300000054","",""
"1824","1824","Kldekari Street","41.733928461254955","44.82495397882396","",""
"1825","1825","Samgereti Street #38","41.73235804593333","44.824822266456046","",""
"2271","2271","Samghereti Street #60","41.73184299999993","44.82745800000054","",""
"3383","3383","Uridia Street #112","41.730326000000105","44.82118000000055","",""
"3382","3382","Opposite to Uridia Street #193","41.73038100000014","44.81890100000055","",""
"1827","1827","Zakariadze Street","41.729666186666364","44.815006858530566","",""
"1828","1828","Opposite to Uridia Street #137","41.72965146640104","44.81188134250799","",""
"1829","1829","#8 Public School","41.72952022025355","44.80834593578254","",""
"1830","1830","Labour Force Street","41.729061485529876","44.80623782085075","",""
"1831","1831","Managadze Street","41.72874952268911","44.80404903432471","",""
"1832","1832","Chkhikvadze Street","41.72814300000041","44.8018210000006","",""
"1833","1833","Khimshiashvili Street","41.72753600000051","44.79962200000062","",""
"2930","2930","Lubovski Street #53","41.7396039999989","44.80290400000061","",""
"1730","1730","Uridia Street","41.727470034105316","44.799600889967515","",""
"1805","1805","Chkhikvadze Street","41.72806500000045","44.80185700000061","",""
"1806","1806","Managadze Street","41.72864273207528","44.80418837426957","",""
"1807","1807","Labour Force Street","41.72896500000031","44.80632800000059","",""
"1808","1808","Kakhiani Street","41.729513126570204","44.808722285252315","",""
"1809","1809","Uridia Street #137","41.72956924974515","44.81196374158817","",""
"1810","1810","Zakariadze Street","41.72959602520394","44.81508875878421","",""
"1811","1811","Uridia Street #193","41.73031107315069","44.8188754961005","",""
"3381","3381","Opposite to Uridia Street #112","41.730263424289575","44.821250759580685","",""
"1812","1812","Samgereti Street","41.73027500000011","44.82923100000053","",""
"1813","1813","Samgereti Street #60","41.73194099999988","44.827447000000525","",""
"3384","3384","Samghereti Street #42","41.73236099999989","44.82574500000053","",""
"1814","1814","Tseronisi Street #188","41.73406865416647","44.82505041647238","",""
"3387","3387","Tseronisi Street #174","41.734173999999555","44.82377100000055","",""
"1815","1815","Tseronisi Street #160","41.73447824856798","44.820485151586894","",""
"3389","3389","Tseronisi Street #138","41.73472699999952","44.81784800000056","",""
"1816","1816","Machkhaani Street","41.73489499999947","44.81611300000056","",""
"3390","3390","Bugeuli Street","41.73500357971249","44.8131693530024","",""
"3391","3391","Tseronisi Street #38","41.73514299999947","44.80998900000059","",""
"3393","3393","Opposite to Akhtala Street #32","41.735977999999335","44.80816800000059","",""
"3392","3392","Kursebi Street","41.737416999999134","44.8065020000006","",""
"3394","3394","Bendeliani Street","41.73855999999897","44.80479300000059","",""
"1834","1834","Doesi Street","41.690454000005566","44.8339650000005","",""
"3199","3199","Opposite to Bushi Street #30","41.69087700000557","44.83729700000048","",""
"1553","1553","Shervashidze Deadlock","41.689070904514544","44.84324977796779","",""
"836","836","Metro Station Samgori (Upper Exit)","41.686659325448375","44.85578105249812","",""
"3156","3156","Kakheti Highway #3a","41.685854000006245","44.85993100000042","",""
"2169","2169","Javakheti downstreet","41.684607000006395","44.86669300000039","",""
"841","841","Saint Nikoloz Church","41.68338188461333","44.95464989767938","",""
"1836","1836","Terminali Gako","41.680184000007024","44.95748500000012","",""
"3207","3207","Ministry of Internal Affairs","41.67475700000779","44.96130800000011","",""
"1838","1838","Airport","41.66948100000851","44.9653610000001","",""
"3076","3076","Station Square (5)","41.72018040407131","44.79884415262064","",""
"3039","3039","Opposite to Ministry of Internal Affairs","41.67457400000778","44.961740000000106","",""
"1837","1837","Opposite to Terminali Gako","41.68006300000704","44.95787500000012","",""
"842","842","Saint Nikoloz Church","41.68293500000663","44.95533400000012","",""
"1575","1575","Opposite to Kakheti Highway #3a","41.68610300000623","44.861399000000404","",""
"837","837","Metro Station Samgori (Upper Exit)","41.68704818892004","44.856253331949134","",""
"2751","2751","Tsalenjikha Street and Bushi Street intersection","41.688134916984865","44.849432479618805","",""
"3028","3028","Shervashidze Street","41.68842748168261","44.84609938535845","",""
"1840","1840","Bushi Street #78","41.69030600000564","44.84143000000047","",""
"3196","3196","Bushi Street #52","41.690683000005556","44.839608000000474","",""
"1841","1841","Bushi Street #24","41.691163364059456","44.8366090218988","",""
"3029","3029","Petre-Paul Cemetary","41.69189500000537","44.83296200000051","",""
"1842","1842","Doesi Street","41.69057200000561","44.8338150000005","",""
"1858","1858","#162 Public School","41.718285000001785","44.76862900000071","",""
"1859","1859","Jvartamagleba Church","41.71867952919493","44.766033290203154","",""
"2067","2067","Zemo Panaskerteli","41.71900700000162","44.763752000000714","",""
"1860","1860","Panaskerteli-Tsitsishvili Street","41.71880600000172","44.76171400000072","",""
"1861","1861","Kvemo Panaskerteli","41.71873300000169","44.759503000000734","",""
"1851","1851","Saint Anton Martkopeli Church","41.719665426679725","44.760670573945276","",""
"1849","1849","Bakhtrioni Street #24","41.720067275547294","44.76379806395725","",""
"1848","1848","Bakhtrioni","41.72047800000147","44.76774300000071","",""
"1846","1846","Kvemo Bakhtrioni","41.720758457198876","44.76957786664907","",""
"1857","1857","iyalTos gora #40","41.718990875723215","44.77073464691274","",""
"1845","1845","Bakhtrioni Street #7","41.721363000001375","44.77386000000069","",""
"1847","1847","Kvemo Bakhtrioni","41.720881080271376","44.769747294187745","",""
"2066","2066","Bakhtrioni","41.72053565635398","44.76673814168472","",""
"3276","3276","Bakhtrioni Street #29","41.720142000001566","44.763670000000715","",""
"1852","1852","Saint Anton Martkopeli Church","41.71969872655055","44.759612827048436","",""
"1853","1853","Kvemo Panaskerteli","41.71867200000177","44.75959900000073","",""
"1854","1854","Zemo Panaskerteli","41.71890800000166","44.76368700000072","",""
"1855","1855","Jvartamagleba Church","41.718578856681724","44.76606032139895","",""
"1856","1856","#162 Public School","41.71821400000177","44.768559000000714","",""
"1880","1880","Kvareli Street #114","41.697640107789525","44.840986678882324","",""
"1881","1881","Kvareli Street #98","41.696250302982826","44.84254740180956","",""
"1882","1882","Kvareli Street #86","41.69486767212082","44.844124459017635","",""
"1883","1883","Karkarashvili Street #80","41.69385591952927","44.84627603463585","",""
"1884","1884","Grigol Matiashvili Street","41.69180595846864","44.84855902848886","",""
"1885","1885","Karkarashvili Street #10","41.690252717918334","44.85031137700344","",""
"1886","1886","#74 Public School","41.68850240574665","44.851575575752214","",""
"1017","1017","Metro Station Isani","41.68687900000607","44.84136600000048","",""
"1879","1879","Kvareli Street","41.698435000004515","44.84008400000047","",""
"1702","1702","Metro Station Isani (Atskuri Street)","41.688400551475944","44.841461719893225","",""
"3198","3198","Shervashidze Street","41.687877000005955","44.846404000000454","",""
"3197","3197","Opposite to Tsalenjikha Street and Bushi Street intersection","41.687717000005975","44.849065000000444","",""
"2750","2750","Koptsovi Street","41.68786300000598","44.85257400000043","",""
"1871","1871","#74 Public School","41.68844489781497","44.85175544526201","",""
"1872","1872","Karkarashvili Street #25","41.69025834037523","44.85045950450738","",""
"1873","1873","kakabeti Street","41.69215753087519","44.848332367363994","",""
"1874","1874","Karkarashvili Street #73","41.69398867792969","44.846280326426715","",""
"1875","1875","#103 Public School","41.695046081021296","44.845041244251334","",""
"1876","1876","Tvishi Street #5","41.69694302896944","44.844606714230466","",""
"1877","1877","Ushakovi Street #8","41.69810024804494","44.84347529557365","",""
"1878","1878","Ushakovi Street #15","41.698441818735134","44.842078484742274","",""
"3806","3806","Intersection of Gudamakari Street and Tsereteli Street","41.70726703189494","44.903567571842125","",""
"3804","3804","Intersection of Mshvidoba Street and Megobroba Street","41.70882448518417","44.89866303455881","",""
"3803","3803","Maisuradze Street, Opposite to Cemetery Enterance","41.70092758514429","44.89173219816234","",""
"3565","3565","Opposite to Doctor's Exit #4","41.68388257491093","44.841726516589915","",""
"3562","3562","Opposite to Doctor's Exit #53","41.68092341355595","44.842288627154694","",""
"3560","3560","Opposite to Doctor's Exit #39","41.67972463286534","44.842118891363675","",""
"2931","2931","Doctor's Exit #42","41.67889429409566","44.8419390812468","",""
"2951","2951","Varketili Farming (at the cross of Samgori Street)","41.70678500000334","44.904796000000275","",""
"3561","3561","Doctor's Exit #39","41.679629146833655","44.84240689949287","",""
"3563","3563","Doctor's Exit #53","41.681014840304144","44.84253461328293","",""
"3564","3564","Doctor's Exit #4","41.684234690951996","44.841601641705864","",""
"2602","2602","Khomleli Street and Javakheti Street intersection","41.69143320454257","44.87124276232108","",""
"3134","3134","Khomleli Street #8","41.69291231337533","44.87465050897501","",""
"3135","3135","Khomleli Street #3","41.69351900000523","44.876078000000376","",""
"1559","1559","Varketili z/p #1","41.69486319329404","44.87802316381212","",""
"1560","1560","Varketili z/p, Building  #4","41.69560415283348","44.88117143144376","",""
"3802","3802","Maisuradze Street, near to Cemetery Enterance","41.70094059609314","44.892120257339016","",""
"3805","3805","Intersection of Mshvidoba Street and Gudamakari Street","41.7086605120588","44.899135788234","",""
"3655","3655","Opposite to Bear Factory ""Casteli""","41.69043457205772","45.0075187156316","",""
"2677","2677","Lilo Bazroba","41.69153751909787","45.00057124794854","",""
"3161","3161","Opposite to trade center Lilo City (Kakheti Highway)","41.6915850000055","44.99138700000002","",""
"2681","2681","Village Tsinuabni","41.70489456519152","45.01092369135531","",""
"3160","3160","trade center Lilo City (Kakheti Highway)","41.69146800000548","44.99121500000001","",""
"3159","3159","Opposite to Lilo Bazroba","41.691313000005536","45.00030499999999","",""
"3654","3654","Bear Factory ""Casteli""","41.69037672396427","45.00716049260036","",""
"2294","2294","Beliashvili Street #8","41.77856999999349","44.78165600000069","",""
"3042","3042","National Center of Surgery","41.774638999994075","44.780630000000706","",""
"2606","2606","Institute of Morphology","41.77299543052875","44.77979448948459","",""
"2607","2607","Opposite to Restaurant ""Tsisqvili"" (Beliashvili Street)","41.771145999994474","44.779111000000704","",""
"3308","3308","Opposite to Beliashvili Street #75","41.76875699999486","44.7794030000007","",""
"2608","2608","Tsiskarishvili Street","41.7662360683281","44.77903474165538","",""
"3527","3527","Akhmeteli Street #8","41.76621983213863","44.77725468707998","",""
"2609","2609","Gogiberidze Street","41.76273724217043","44.77740156555579","",""
"3070","3070","Cross of Mikeladze and Tsiskarishvili Streets","41.762748260019244","44.77909209778149","",""
"1897","1897","Judo National Federation","41.76105399999591","44.78014200000068","",""
"3033","3033","Digomi Block III, #17","41.75966599999609","44.78014700000069","",""
"1898","1898","Children's House #39","41.75714699999645","44.77946400000069","",""
"3309","3309","Digomi Block II","41.7539619999969","44.775870000000694","",""
"802","802","Agmashenebeli Avenue","41.71824821491409","44.790356189913105","",""
"1892","1892","Gamgeoba of Didube-Chugureti District","41.75493599999671","44.777611000000704","",""
"1893","1893","Children's House #39","41.75706999999645","44.7797180000007","",""
"3303","3303","Digomi Block III, #16","41.7591339999962","44.780379000000686","",""
"1894","1894","Judo National Federation","41.76101999999588","44.7803880000007","",""
"3302","3302","Cross of Mikeladze and Tsiskarishvili Streets","41.76285999999565","44.778869000000704","",""
"2081","2081","Gogiberidze Street","41.76285777983565","44.777565316166246","",""
"3529","3529","Opposite to Akhmeteli Street #8","41.766072002414546","44.776778022679565","",""
"2603","2603","Tsiskarishvili Street","41.76607844030304","44.77879808417542","",""
"3305","3305","Beliashvili Street #75","41.76816399999496","44.7799330000007","",""
"2604","2604","Restaurant ""Tsisqvili"" (Beliashvili Street)","41.770652312537216","44.77933622937212","",""
"2605","2605","Institute of Morphology","41.77299596123904","44.78007155937333","",""
"3306","3306","National Center of Surgery","41.77515799999396","44.7810870000007","",""
"3307","3307","Opposite to Beliashvili Street #8","41.77931999999335","44.782320000000695","",""
